frame.time,ip.src,ip.dst,ip.proto,tcp.flags,tcp.seq,tcp.window_size,frame.len,label,attack_type
2025-12-08 16:16:07.169860,192.168.0.13,10.0.3.217,6,18,516386,10653,438,0,normal
2025-12-08 16:15:38.219860,192.168.1.198,10.0.0.38,17,24,1468499,14251,680,0,normal
2025-12-08 16:16:24.597860,203.0.118.252,10.0.2.214,17,0,0,11,1040,1,udp_flood
2025-12-08 16:16:23.359860,198.51.207.164,10.0.0.226,6,2,5058,340,94,1,syn_flood
2025-12-08 16:16:24.613860,203.0.61.64,10.0.0.52,17,0,0,113,1408,1,udp_flood
2025-12-08 16:16:23.141860,198.51.236.230,10.0.1.124,6,2,8888,991,100,1,syn_flood
2025-12-08 16:16:14.757860,192.168.3.228,10.0.0.246,17,24,1238562,12274,89,0,normal
2025-12-08 16:15:53.757860,192.168.3.46,10.0.1.18,17,16,685939,15294,761,0,normal
2025-12-08 16:15:37.720860,192.168.4.206,10.0.3.4,17,16,1219556,15461,678,0,normal
2025-12-08 16:16:02.468860,192.168.0.59,10.0.2.240,17,24,150302,8363,667,0,normal
2025-12-08 16:16:22.138860,192.168.4.82,10.0.2.153,17,16,1966941,8186,446,0,normal
2025-12-08 16:15:37.531860,192.168.0.242,10.0.2.51,17,16,1205172,3596,612,0,normal
2025-12-08 16:16:22.682860,198.51.39.99,10.0.3.182,6,2,7027,239,175,1,syn_flood
2025-12-08 16:16:24.198860,203.0.175.244,10.0.1.236,17,0,0,151,1560,1,udp_flood
2025-12-08 16:16:19.400860,192.168.4.167,10.0.5.243,17,18,402578,10056,101,0,normal
2025-12-08 16:15:35.888860,192.168.0.154,10.0.2.3,6,24,997255,17194,605,0,normal
2025-12-08 16:16:12.536860,192.168.3.187,10.0.3.96,17,16,614568,6848,721,0,normal
2025-12-08 16:16:22.889860,198.51.98.254,10.0.0.181,6,2,920,457,183,1,syn_flood
2025-12-08 16:15:37.307860,192.168.3.137,10.0.4.82,6,24,727027,17565,580,0,normal
2025-12-08 16:16:25.041860,198.51.168.137,10.0.4.50,6,2,87946,515,137,1,port_scan
2025-12-08 16:16:04.560860,192.168.2.214,10.0.2.224,6,18,118612,12493,409,0,normal
2025-12-08 16:16:22.499860,198.51.102.63,10.0.1.73,6,2,7449,419,198,1,syn_flood
2025-12-08 16:16:13.473860,192.168.4.139,10.0.5.240,17,18,212358,12227,472,0,normal
2025-12-08 16:16:02.575860,192.168.5.212,10.0.4.34,6,16,131123,12679,275,0,normal
2025-12-08 16:15:35.322860,192.168.4.160,10.0.2.23,6,24,364212,3602,325,0,normal
2025-12-08 16:15:33.571860,192.168.5.179,10.0.4.133,6,16,1858268,1311,742,0,normal
2025-12-08 16:15:51.733860,192.168.2.234,10.0.5.218,6,24,31039,17147,132,0,normal
2025-12-08 16:15:48.531860,192.168.2.160,10.0.2.51,6,24,1155375,6712,126,0,normal
2025-12-08 16:16:11.054860,192.168.2.206,10.0.3.208,17,18,889331,3446,407,0,normal
2025-12-08 16:16:13.684860,192.168.2.119,10.0.3.206,6,24,80421,15101,585,0,normal
2025-12-08 16:16:04.857860,192.168.1.248,10.0.0.151,6,24,1156151,2650,595,0,normal
2025-12-08 16:16:08.242860,192.168.2.124,10.0.3.93,17,24,402731,15037,82,0,normal
2025-12-08 16:16:02.552860,192.168.5.69,10.0.1.100,17,24,1258202,10668,624,0,normal
2025-12-08 16:15:52.610860,192.168.0.197,10.0.4.142,17,18,489070,15165,628,0,normal
2025-12-08 16:15:33.546860,192.168.5.73,10.0.1.48,17,18,1875077,7742,274,0,normal
2025-12-08 16:16:18.812860,192.168.4.232,10.0.5.147,6,18,911066,15999,571,0,normal
2025-12-08 16:16:12.216860,192.168.5.206,10.0.2.56,6,18,1971216,8974,680,0,normal
2025-12-08 16:16:11.064860,192.168.5.208,10.0.0.98,17,24,1039019,8303,784,0,normal
2025-12-08 16:15:53.112860,192.168.3.192,10.0.3.123,17,18,1328286,10966,276,0,normal
2025-12-08 16:16:24.875860,203.0.80.240,10.0.5.103,17,0,0,191,1400,1,udp_flood
2025-12-08 16:15:31.581860,192.168.1.34,10.0.3.168,6,24,898389,4855,356,0,normal
2025-12-08 16:15:50.658860,192.168.1.201,10.0.2.37,17,24,1203620,15306,261,0,normal
2025-12-08 16:16:09.666860,192.168.0.253,10.0.2.50,6,24,1164894,17164,124,0,normal
2025-12-08 16:15:33.680860,192.168.5.44,10.0.3.118,17,16,703853,3924,341,0,normal
2025-12-08 16:15:43.583860,192.168.4.95,10.0.0.185,6,18,456382,14137,253,0,normal
2025-12-08 16:15:31.706860,192.168.5.38,10.0.1.67,6,16,893737,16824,778,0,normal
2025-12-08 16:16:11.178860,192.168.1.107,10.0.5.115,6,16,1837730,1162,289,0,normal
2025-12-08 16:16:05.793860,192.168.5.82,10.0.3.140,17,24,1173947,5493,640,0,normal
2025-12-08 16:16:14.601860,192.168.5.18,10.0.5.28,6,16,1733843,18208,412,0,normal
2025-12-08 16:15:41.200860,192.168.4.221,10.0.0.249,6,18,1542934,6807,646,0,normal
2025-12-08 16:15:48.875860,192.168.3.99,10.0.2.156,17,24,233860,17976,439,0,normal
2025-12-08 16:15:54.856860,192.168.1.139,10.0.1.131,6,18,814906,10123,318,0,normal
2025-12-08 16:15:38.185860,192.168.5.201,10.0.4.251,6,18,1462703,6991,678,0,normal
2025-12-08 16:15:33.675860,192.168.2.93,10.0.3.174,17,24,1447466,17374,449,0,normal
2025-12-08 16:16:25.360860,198.51.168.87,10.0.5.205,6,2,89677,4607,114,1,port_scan
2025-12-08 16:15:46.685860,192.168.4.223,10.0.5.198,6,24,587710,9582,550,0,normal
2025-12-08 16:16:25.344860,198.51.243.31,10.0.1.104,6,0,49298,2511,166,1,port_scan
2025-12-08 16:16:03.149860,192.168.2.31,10.0.2.34,17,24,665844,12562,693,0,normal
2025-12-08 16:16:22.946860,198.51.233.241,10.0.0.170,6,2,3958,86,200,1,syn_flood
2025-12-08 16:16:13.146860,192.168.5.83,10.0.0.182,17,16,1789271,8006,726,0,normal
2025-12-08 16:16:09.049860,192.168.1.219,10.0.3.114,17,24,801098,16273,215,0,normal
2025-12-08 16:15:54.757860,192.168.2.170,10.0.2.18,17,18,144790,16774,665,0,normal
2025-12-08 16:16:23.306860,198.51.222.139,10.0.1.100,6,2,2883,768,152,1,syn_flood
2025-12-08 16:16:24.215860,203.0.82.160,10.0.3.33,17,0,0,3,1326,1,udp_flood
2025-12-08 16:16:19.798860,192.168.4.134,10.0.5.239,17,16,186413,8999,508,0,normal
2025-12-08 16:15:36.547860,192.168.2.169,10.0.3.161,6,16,1036348,3558,219,0,normal
2025-12-08 16:15:32.724860,192.168.3.113,10.0.5.135,17,24,255269,7710,694,0,normal
2025-12-08 16:15:54.099860,192.168.0.111,10.0.2.176,17,18,1093081,11570,305,0,normal
2025-12-08 16:16:07.184860,192.168.2.106,10.0.2.111,17,18,1695101,19080,232,0,normal
2025-12-08 16:16:03.248860,192.168.2.81,10.0.5.119,17,24,1622130,16829,131,0,normal
2025-12-08 16:15:59.324860,192.168.4.169,10.0.4.79,17,24,1643037,19999,626,0,normal
2025-12-08 16:15:57.462860,192.168.2.200,10.0.5.132,6,24,1265271,12584,153,0,normal
2025-12-08 16:15:38.227860,192.168.2.32,10.0.1.104,6,16,721243,17821,529,0,normal
2025-12-08 16:16:13.160860,192.168.2.119,10.0.0.6,6,16,463581,19876,337,0,normal
2025-12-08 16:16:01.617860,192.168.1.155,10.0.4.116,17,18,1965173,8451,228,0,normal
2025-12-08 16:15:57.711860,192.168.5.170,10.0.2.224,6,18,1054881,7085,189,0,normal
2025-12-08 16:15:34.000860,192.168.2.88,10.0.1.46,6,16,997479,6470,543,0,normal
2025-12-08 16:15:56.254860,192.168.4.4,10.0.0.208,6,24,1074844,15428,324,0,normal
2025-12-08 16:16:21.883860,192.168.1.180,10.0.3.108,6,16,1373795,13884,259,0,normal
2025-12-08 16:16:02.311860,192.168.3.86,10.0.0.77,17,24,1694137,11426,94,0,normal
2025-12-08 16:15:57.238860,192.168.1.75,10.0.2.16,17,16,286310,7774,126,0,normal
2025-12-08 16:15:36.353860,192.168.4.213,10.0.2.153,6,18,1756168,11267,519,0,normal
2025-12-08 16:15:58.899860,192.168.0.33,10.0.4.234,6,24,251540,5559,410,0,normal
2025-12-08 16:15:47.608860,192.168.0.170,10.0.2.51,6,16,1989046,10491,334,0,normal
2025-12-08 16:16:00.701860,192.168.1.99,10.0.4.129,6,16,1467102,4541,95,0,normal
2025-12-08 16:15:46.900860,192.168.3.120,10.0.2.164,6,24,207738,9516,489,0,normal
2025-12-08 16:15:51.102860,192.168.5.79,10.0.0.52,17,24,764574,15851,407,0,normal
2025-12-08 16:15:36.765860,192.168.2.173,10.0.3.68,6,16,1548991,8209,595,0,normal
2025-12-08 16:16:10.850860,192.168.0.7,10.0.2.88,17,16,1408970,4081,148,0,normal
2025-12-08 16:15:34.684860,192.168.3.245,10.0.3.238,17,24,1662101,12714,322,0,normal
2025-12-08 16:15:52.387860,192.168.2.155,10.0.3.189,17,24,660747,8445,226,0,normal
2025-12-08 16:15:42.605860,192.168.4.193,10.0.4.4,17,24,727159,8178,637,0,normal
2025-12-08 16:16:14.911860,192.168.2.209,10.0.5.102,6,16,1840201,8963,725,0,normal
2025-12-08 16:16:24.732860,203.0.54.181,10.0.0.253,17,0,0,46,1415,1,udp_flood
2025-12-08 16:15:35.615860,192.168.0.102,10.0.4.51,6,24,1009290,15874,700,0,normal
2025-12-08 16:16:19.265860,192.168.0.174,10.0.5.144,17,16,1308770,3559,796,0,normal
2025-12-08 16:15:35.039860,192.168.4.178,10.0.3.210,6,24,621240,11315,478,0,normal
2025-12-08 16:16:12.724860,192.168.2.182,10.0.0.108,6,18,1713780,2500,512,0,normal
2025-12-08 16:16:19.537860,192.168.2.11,10.0.1.223,6,18,338663,18996,432,0,normal
2025-12-08 16:15:58.215860,192.168.3.135,10.0.4.113,6,18,1659505,10969,223,0,normal
2025-12-08 16:16:04.961860,192.168.4.115,10.0.1.158,17,24,1377294,3273,203,0,normal
2025-12-08 16:16:16.853860,192.168.2.108,10.0.3.56,6,16,1137864,7702,553,0,normal
2025-12-08 16:15:56.888860,192.168.4.64,10.0.3.103,17,16,952370,11858,586,0,normal
2025-12-08 16:16:22.357860,192.168.0.12,10.0.4.230,6,18,910639,14320,650,0,normal
2025-12-08 16:16:25.215860,198.51.120.95,10.0.0.11,6,2,97422,398,85,1,port_scan
2025-12-08 16:15:33.010860,192.168.4.225,10.0.3.199,17,24,848382,5399,534,0,normal
2025-12-08 16:16:22.651860,198.51.62.252,10.0.0.198,6,2,885,161,137,1,syn_flood
2025-12-08 16:16:24.239860,203.0.198.158,10.0.3.112,17,0,0,42,1088,1,udp_flood
2025-12-08 16:15:38.025860,192.168.0.215,10.0.3.134,17,16,1053404,6880,722,0,normal
2025-12-08 16:16:12.710860,192.168.2.61,10.0.4.240,17,18,1706687,1153,179,0,normal
2025-12-08 16:15:41.182860,192.168.4.22,10.0.4.135,17,18,1426128,8804,335,0,normal
2025-12-08 16:15:38.963860,192.168.5.227,10.0.0.28,17,16,1682376,4159,487,0,normal
2025-12-08 16:16:24.713860,203.0.128.170,10.0.1.23,17,0,0,21,1447,1,udp_flood
2025-12-08 16:15:38.774860,192.168.5.161,10.0.3.68,6,18,491961,14540,631,0,normal
2025-12-08 16:16:04.676860,192.168.4.81,10.0.1.180,6,24,1607068,16274,690,0,normal
2025-12-08 16:16:23.652860,198.51.135.93,10.0.0.181,6,2,4603,778,141,1,syn_flood
2025-12-08 16:16:10.819860,192.168.5.121,10.0.3.152,17,18,1541537,3849,668,0,normal
2025-12-08 16:16:23.326860,198.51.152.209,10.0.2.237,6,2,2591,343,94,1,syn_flood
2025-12-08 16:16:25.053860,198.51.212.92,10.0.0.219,6,2,2957,574,161,1,port_scan
2025-12-08 16:16:08.348860,192.168.2.19,10.0.0.240,6,18,329410,18851,673,0,normal
2025-12-08 16:15:32.510860,192.168.1.62,10.0.1.75,6,16,1622546,2368,727,0,normal
2025-12-08 16:15:43.008860,192.168.0.79,10.0.2.202,6,16,1304942,14479,375,0,normal
2025-12-08 16:15:32.313860,192.168.1.246,10.0.4.254,6,18,1083860,1103,373,0,normal
2025-12-08 16:15:34.363860,192.168.1.200,10.0.2.52,6,16,1310119,15482,503,0,normal
2025-12-08 16:16:16.407860,192.168.4.218,10.0.0.231,17,16,877455,19207,615,0,normal
2025-12-08 16:15:33.953860,192.168.3.20,10.0.3.210,17,18,1842516,4943,204,0,normal
2025-12-08 16:16:07.564860,192.168.5.188,10.0.3.129,17,24,1922564,6495,353,0,normal
2025-12-08 16:16:23.263860,198.51.249.247,10.0.4.102,6,2,9833,266,85,1,syn_flood
2025-12-08 16:15:55.445860,192.168.1.71,10.0.2.110,6,18,646136,11634,484,0,normal
2025-12-08 16:15:59.463860,192.168.5.89,10.0.3.102,6,18,145314,15392,428,0,normal
2025-12-08 16:15:52.457860,192.168.3.184,10.0.1.23,6,24,735187,14292,602,0,normal
2025-12-08 16:15:42.034860,192.168.2.139,10.0.4.147,17,18,167890,1856,690,0,normal
2025-12-08 16:16:23.449860,198.51.53.30,10.0.4.177,6,2,1195,932,128,1,syn_flood
2025-12-08 16:15:37.847860,192.168.3.242,10.0.5.40,17,24,862599,14855,789,0,normal
2025-12-08 16:15:54.889860,192.168.5.117,10.0.1.85,6,24,1099739,15058,724,0,normal
2025-12-08 16:15:53.108860,192.168.1.232,10.0.3.57,6,16,1221033,7528,325,0,normal
2025-12-08 16:16:23.155860,198.51.215.201,10.0.2.143,6,2,2480,899,113,1,syn_flood
2025-12-08 16:15:39.057860,192.168.3.231,10.0.2.30,6,24,102091,10042,779,0,normal
2025-12-08 16:16:25.242860,198.51.93.129,10.0.2.187,6,0,25488,3685,97,1,port_scan
2025-12-08 16:16:15.498860,192.168.0.168,10.0.2.103,6,24,1642769,13967,138,0,normal
2025-12-08 16:16:24.720860,203.0.180.207,10.0.5.94,17,0,0,54,1357,1,udp_flood
2025-12-08 16:15:41.105860,192.168.0.11,10.0.3.52,6,24,5611,14323,441,0,normal
2025-12-08 16:16:13.051860,192.168.1.252,10.0.0.115,17,24,564686,14933,798,0,normal
2025-12-08 16:16:17.186860,192.168.0.31,10.0.4.211,17,16,1996694,2769,184,0,normal
2025-12-08 16:16:24.078860,203.0.184.63,10.0.5.187,17,0,0,151,1597,1,udp_flood
2025-12-08 16:16:24.386860,203.0.214.33,10.0.3.106,17,0,0,71,1068,1,udp_flood
2025-12-08 16:16:02.418860,192.168.5.62,10.0.4.236,6,24,1154735,3281,591,0,normal
2025-12-08 16:16:23.566860,198.51.104.156,10.0.1.5,6,2,4922,568,175,1,syn_flood
2025-12-08 16:15:57.406860,192.168.4.75,10.0.4.243,6,24,341246,12369,194,0,normal
2025-12-08 16:16:04.486860,192.168.3.6,10.0.3.160,17,18,1809846,15808,205,0,normal
2025-12-08 16:16:06.753860,192.168.0.54,10.0.0.67,6,24,581095,8305,344,0,normal
2025-12-08 16:15:37.249860,192.168.4.242,10.0.1.27,6,16,1203258,5093,480,0,normal
2025-12-08 16:16:01.283860,192.168.0.33,10.0.3.69,6,24,161867,10287,389,0,normal
2025-12-08 16:15:37.460860,192.168.0.233,10.0.2.182,6,18,1909554,17805,211,0,normal
2025-12-08 16:16:11.041860,192.168.1.198,10.0.1.224,17,18,1022930,10299,293,0,normal
2025-12-08 16:15:52.016860,192.168.1.118,10.0.2.155,17,16,1139959,13918,135,0,normal
2025-12-08 16:16:25.118860,198.51.128.27,10.0.5.192,6,0,73708,2334,84,1,port_scan
2025-12-08 16:15:36.204860,192.168.5.184,10.0.4.209,6,24,503536,4886,304,0,normal
2025-12-08 16:15:44.838860,192.168.1.65,10.0.2.56,6,18,1465235,15892,518,0,normal
2025-12-08 16:15:32.445860,192.168.0.251,10.0.5.109,17,16,855143,6728,458,0,normal
2025-12-08 16:15:46.927860,192.168.1.134,10.0.0.205,17,24,1842893,3480,792,0,normal
2025-12-08 16:16:07.182860,192.168.5.104,10.0.1.57,17,16,88043,2983,148,0,normal
2025-12-08 16:15:59.312860,192.168.5.218,10.0.1.245,17,16,588806,4773,586,0,normal
2025-12-08 16:16:12.541860,192.168.5.159,10.0.2.227,17,16,809827,6656,337,0,normal
2025-12-08 16:16:00.806860,192.168.4.69,10.0.1.107,6,18,1344095,14168,404,0,normal
2025-12-08 16:16:05.544860,192.168.2.254,10.0.1.52,17,24,1437899,13895,759,0,normal
2025-12-08 16:15:53.503860,192.168.5.113,10.0.2.52,17,16,669443,18790,607,0,normal
2025-12-08 16:16:23.511860,198.51.68.118,10.0.1.10,6,2,9121,67,167,1,syn_flood
2025-12-08 16:15:48.259860,192.168.2.9,10.0.5.236,6,16,162907,12716,213,0,normal
2025-12-08 16:16:15.716860,192.168.4.224,10.0.1.78,6,16,1274152,10701,516,0,normal
2025-12-08 16:15:45.874860,192.168.1.252,10.0.2.237,6,24,70566,12640,491,0,normal
2025-12-08 16:15:44.552860,192.168.0.200,10.0.0.71,6,18,152239,3760,349,0,normal
2025-12-08 16:16:24.491860,203.0.19.214,10.0.0.89,17,0,0,117,1187,1,udp_flood
2025-12-08 16:15:53.561860,192.168.5.131,10.0.4.20,17,16,1284207,4868,90,0,normal
2025-12-08 16:15:49.428860,192.168.5.231,10.0.4.72,17,18,999954,13104,600,0,normal
2025-12-08 16:15:59.516860,192.168.4.29,10.0.1.117,17,16,1740700,2780,712,0,normal
2025-12-08 16:15:50.929860,192.168.3.105,10.0.4.137,6,24,1516149,9848,219,0,normal
2025-12-08 16:16:22.784860,198.51.10.100,10.0.2.123,6,2,3771,144,122,1,syn_flood
2025-12-08 16:16:25.142860,198.51.134.120,10.0.4.97,6,0,90604,1798,188,1,port_scan
2025-12-08 16:15:53.215860,192.168.3.59,10.0.0.113,6,24,174854,10038,446,0,normal
2025-12-08 16:16:02.377860,192.168.3.40,10.0.3.200,6,16,1568030,1101,343,0,normal
2025-12-08 16:15:34.910860,192.168.5.160,10.0.3.136,6,24,756518,1239,468,0,normal
2025-12-08 16:15:35.990860,192.168.4.90,10.0.1.95,17,16,1625486,14851,305,0,normal
2025-12-08 16:16:23.849860,198.51.206.55,10.0.1.191,6,2,5403,272,132,1,syn_flood
2025-12-08 16:16:06.960860,192.168.0.7,10.0.4.12,17,24,1376127,12787,452,0,normal
2025-12-08 16:16:10.103860,192.168.5.154,10.0.5.81,6,16,1408362,6324,180,0,normal
2025-12-08 16:16:10.995860,192.168.3.70,10.0.4.222,17,16,1372184,5697,248,0,normal
2025-12-08 16:15:34.069860,192.168.0.19,10.0.1.69,17,16,1753382,15522,250,0,normal
2025-12-08 16:15:32.097860,192.168.4.27,10.0.3.121,6,18,432159,7366,209,0,normal
2025-12-08 16:15:58.908860,192.168.1.18,10.0.1.219,6,18,399422,6731,247,0,normal
2025-12-08 16:15:48.291860,192.168.2.235,10.0.2.78,6,18,818383,14020,527,0,normal
2025-12-08 16:16:10.954860,192.168.1.234,10.0.0.55,6,18,1048385,10061,477,0,normal
2025-12-08 16:15:48.823860,192.168.4.11,10.0.0.53,17,16,147059,13344,457,0,normal
2025-12-08 16:16:15.404860,192.168.0.192,10.0.1.131,17,18,1519902,9983,360,0,normal
2025-12-08 16:15:56.390860,192.168.5.196,10.0.1.43,6,18,1855916,8485,410,0,normal
2025-12-08 16:15:33.445860,192.168.1.87,10.0.4.165,6,24,343124,14420,209,0,normal
2025-12-08 16:16:17.072860,192.168.1.107,10.0.0.166,17,16,1057762,1708,736,0,normal
2025-12-08 16:15:52.645860,192.168.0.244,10.0.1.56,17,18,623661,1430,365,0,normal
2025-12-08 16:15:57.386860,192.168.3.68,10.0.1.166,6,24,1976739,16405,72,0,normal
2025-12-08 16:15:34.386860,192.168.4.122,10.0.5.78,6,18,285450,15834,560,0,normal
2025-12-08 16:16:01.501860,192.168.2.173,10.0.3.78,17,24,1934917,11786,744,0,normal
2025-12-08 16:16:23.999860,203.0.240.39,10.0.5.15,17,0,0,107,1497,1,udp_flood
2025-12-08 16:16:13.904860,192.168.2.160,10.0.4.173,17,24,352048,13854,335,0,normal
2025-12-08 16:15:51.332860,192.168.4.115,10.0.5.55,6,16,607174,3931,359,0,normal
2025-12-08 16:16:12.189860,192.168.2.73,10.0.5.213,17,18,1213186,10194,584,0,normal
2025-12-08 16:15:49.420860,192.168.5.66,10.0.1.251,6,24,559873,11464,536,0,normal
2025-12-08 16:16:01.361860,192.168.2.56,10.0.5.21,17,16,1307324,10751,128,0,normal
2025-12-08 16:15:46.826860,192.168.3.99,10.0.4.138,17,16,1843084,19013,796,0,normal
2025-12-08 16:16:21.680860,192.168.2.31,10.0.1.211,17,24,799832,9349,614,0,normal
2025-12-08 16:16:24.468860,203.0.201.153,10.0.3.43,17,0,0,152,1574,1,udp_flood
2025-12-08 16:16:15.243860,192.168.3.9,10.0.1.131,6,24,1584849,8323,362,0,normal
2025-12-08 16:15:47.154860,192.168.5.45,10.0.5.200,17,18,969213,3745,177,0,normal
2025-12-08 16:15:47.589860,192.168.4.209,10.0.1.177,17,24,1917458,18541,110,0,normal
2025-12-08 16:15:32.318860,192.168.5.240,10.0.5.10,17,16,1116245,2235,234,0,normal
2025-12-08 16:16:02.597860,192.168.1.104,10.0.1.230,6,18,1772241,2898,501,0,normal
2025-12-08 16:15:59.195860,192.168.1.2,10.0.4.117,6,18,1130077,2827,580,0,normal
2025-12-08 16:15:37.790860,192.168.4.235,10.0.0.101,6,16,78560,4438,216,0,normal
2025-12-08 16:15:38.474860,192.168.5.135,10.0.2.117,17,18,1839098,11569,217,0,normal
2025-12-08 16:15:55.208860,192.168.3.216,10.0.2.89,6,16,184805,15703,494,0,normal
2025-12-08 16:15:41.950860,192.168.1.236,10.0.0.224,17,24,721060,7297,710,0,normal
2025-12-08 16:16:24.669860,203.0.38.68,10.0.0.240,17,0,0,73,1156,1,udp_flood
2025-12-08 16:16:19.422860,192.168.3.39,10.0.2.177,17,16,753040,8115,455,0,normal
2025-12-08 16:16:09.788860,192.168.4.10,10.0.4.118,17,16,207793,6115,480,0,normal
2025-12-08 16:15:40.648860,192.168.4.175,10.0.4.118,6,24,985312,18784,212,0,normal
2025-12-08 16:16:08.023860,192.168.5.200,10.0.4.241,6,18,1912890,12773,349,0,normal
2025-12-08 16:16:17.131860,192.168.3.161,10.0.3.95,17,18,1684673,3159,406,0,normal
2025-12-08 16:16:13.530860,192.168.0.98,10.0.2.55,17,24,669655,18122,271,0,normal
2025-12-08 16:16:00.133860,192.168.3.205,10.0.5.84,17,16,1677745,19540,420,0,normal
2025-12-08 16:16:23.078860,198.51.111.75,10.0.1.254,6,2,1119,446,97,1,syn_flood
2025-12-08 16:15:49.293860,192.168.3.238,10.0.0.10,17,18,1492083,15538,491,0,normal
2025-12-08 16:15:33.059860,192.168.0.2,10.0.5.107,6,24,560739,5112,680,0,normal
2025-12-08 16:15:45.415860,192.168.5.63,10.0.1.36,6,24,1258080,8173,299,0,normal
2025-12-08 16:15:34.631860,192.168.5.65,10.0.1.252,6,24,902440,10346,569,0,normal
2025-12-08 16:15:59.020860,192.168.3.139,10.0.5.134,17,18,230267,17775,144,0,normal
2025-12-08 16:16:12.703860,192.168.4.144,10.0.0.46,6,24,911792,8907,240,0,normal
2025-12-08 16:16:24.459860,203.0.41.35,10.0.5.221,17,0,0,48,1041,1,udp_flood
2025-12-08 16:16:23.179860,198.51.211.35,10.0.4.198,6,2,5491,261,130,1,syn_flood
2025-12-08 16:15:44.454860,192.168.1.133,10.0.2.225,17,24,65779,13004,564,0,normal
2025-12-08 16:15:55.290860,192.168.3.227,10.0.0.87,17,24,525615,10160,298,0,normal
2025-12-08 16:15:47.186860,192.168.4.16,10.0.5.200,6,16,644493,10087,790,0,normal
2025-12-08 16:16:04.944860,192.168.2.160,10.0.2.205,6,16,325734,2669,770,0,normal
2025-12-08 16:16:09.861860,192.168.2.249,10.0.3.42,17,16,1310430,19727,788,0,normal
2025-12-08 16:15:31.413860,192.168.5.137,10.0.0.114,6,16,1008597,15046,202,0,normal
2025-12-08 16:16:10.218860,192.168.2.236,10.0.1.72,6,24,145688,16484,309,0,normal
2025-12-08 16:15:48.234860,192.168.0.77,10.0.2.253,6,18,1503695,2222,593,0,normal
2025-12-08 16:16:13.063860,192.168.0.167,10.0.2.3,6,18,1313913,2894,551,0,normal
2025-12-08 16:16:23.444860,198.51.80.24,10.0.5.109,6,2,6548,639,67,1,syn_flood
2025-12-08 16:15:59.747860,192.168.4.63,10.0.1.234,6,16,1812204,10696,515,0,normal
2025-12-08 16:15:42.655860,192.168.1.234,10.0.4.91,6,18,970523,19353,733,0,normal
2025-12-08 16:16:24.932860,198.51.161.153,10.0.5.242,6,0,23677,3045,145,1,port_scan
2025-12-08 16:16:04.881860,192.168.0.46,10.0.4.112,6,18,1377110,2281,327,0,normal
2025-12-08 16:16:19.001860,192.168.1.61,10.0.3.98,6,16,728972,2556,78,0,normal
2025-12-08 16:16:04.145860,192.168.4.51,10.0.5.128,6,16,151548,13137,730,0,normal
2025-12-08 16:15:33.459860,192.168.1.207,10.0.5.66,6,24,1145040,17946,775,0,normal
2025-12-08 16:16:06.250860,192.168.3.168,10.0.2.126,6,24,1799626,6172,300,0,normal
2025-12-08 16:15:44.611860,192.168.0.38,10.0.1.141,6,18,1648915,16603,673,0,normal
2025-12-08 16:15:43.406860,192.168.4.63,10.0.1.224,6,16,1104795,14638,235,0,normal
2025-12-08 16:15:47.862860,192.168.0.191,10.0.0.218,6,16,678739,11962,833,0,normal
2025-12-08 16:15:47.646860,192.168.0.50,10.0.2.147,17,24,246712,5057,347,0,normal
2025-12-08 16:16:10.477860,192.168.4.207,10.0.1.5,6,18,111882,2170,542,0,normal
2025-12-08 16:15:43.868860,192.168.5.33,10.0.5.89,17,18,650747,1689,291,0,normal
2025-12-08 16:16:21.329860,192.168.1.120,10.0.5.2,17,24,1105935,1093,145,0,normal
